"ID","wf1_group","wf2_group","r_corr","pra_linear","mandel_p_val","concavity","r2_linear","r2_adj_linear","mandel_stats"
"Linear 157","Good Linearity","Good Linearity",0.977414,89.8660408262005,0.756805934151617,-7.0109655676544,0.955338,0.946406,0.109988421104315
"Linear 158","Good Linearity","Good Linearity",0.992827,92.6541783370546,0.770086445952197,-0.793333648913282,0.985706,0.982847,0.097822561763741
"Linear 159","Good Linearity","Good Linearity",0.981099,88.9452971088596,0.379042853953277,26.7731353003868,0.962555,0.955066,0.976330358410418
"Linear 160","Good Linearity","Good Linearity",0.951974,86.9562292658104,0.998447993454475,0.0918727250705919,0.906254,0.887505,4.28218420462752e-06
"Linear 161","Good Linearity","Good Linearity",0.993842,92.0811835671511,0.82359395691306,5.05538355272651,0.987723,0.985267,0.0566319306787877
"Linear 162","Good Linearity","Good Linearity",0.977207,88.4746118612355,0.313148757106732,30.8177614259082,0.954933,0.94592,1.32923963000805
"Linear 163","Good Linearity","Good Linearity",0.988136,89.1850118411445,0.353577135412593,8.1263057460936,0.976413,0.971696,1.09936804942028
"Linear 164","Good Linearity","Good Linearity",0.992375,91.6125219124849,0.0361291432176255,14.4663873697363,0.984807,0.981769,9.62626648178515
"Linear 165","Good Linearity","Good Linearity",0.985596,92.0048720619312,0.554787975762356,17.3449987852495,0.9714,0.96568,0.414419133356661
"Linear 166","Good Linearity","Good Linearity",0.98348,87.2986612253933,0.500275975450383,18.8482234839921,0.967232,0.960679,0.54788090489585
"Linear 167","Good Linearity","Good Linearity",0.996027,94.7021351816938,0.219199159044697,8.32648980662194,0.992069,0.990483,2.11885724412572
"Linear 168","Good Linearity","Good Linearity",0.956038,83.099855879815,0.701704654939215,-17.2788101016574,0.914009,0.89681,0.169447822065592
"Linear 169","Poor Linearity","Poor Linearity",0.928496,71.3422366229473,0.129106033044197,-19.0154981252207,0.862105,0.834526,3.63884776782698
"Linear 170","Poor Linearity","Saturation Regime",0.973457,79.8278011839608,0.0205412558975179,-68.4809808141372,0.947618,0.937141,13.8106658122904
"Linear 171","Good Linearity","Good Linearity",0.979783,85.0903296175239,0.43770017602947,21.8133989396233,0.959975,0.95197,0.741634013889485
"Linear 172","Good Linearity","Good Linearity",0.986559,89.3592066687843,0.420552271020334,0.863065799549297,0.973299,0.967959,0.804133310603338
"Linear 173","Good Linearity","Good Linearity",0.98764,90.8920219246735,0.192735182817468,38.5778583298288,0.975432,0.970518,2.44784536911185
"Linear 174","Good Linearity","Good Linearity",0.983975,88.5490561452151,0.589103513841872,12.915178166656,0.968206,0.961847,0.343863158996284
"Linear 175","Poor Linearity","Poor Linearity",0.953811,77.1097477427098,0.410231234347993,-28.6012499827354,0.909756,0.891707,0.844036219926681
"Linear 176","Good Linearity","Good Linearity",0.973724,87.2975279004538,0.396718111702497,-16.4607206345335,0.948138,0.937766,0.899090115553064
"Linear 177","Good Linearity","Good Linearity",0.986585,88.1975680413063,0.675373372039202,-4.82109704930728,0.973349,0.968019,0.203379607000259
"Linear 178","Good Linearity","Good Linearity",0.989686,92.1943281094196,0.461249760169124,-5.72794445608318,0.979478,0.975374,0.662838055630345
"Linear 179","Good Linearity","Good Linearity",0.988956,93.3180396363001,0.0419438786667452,28.6742831882529,0.978034,0.97364,8.70610410935403
"Linear 180","Good Linearity","Good Linearity",0.965523,84.5058952218978,0.44265694892037,20.7089022223723,0.932235,0.918682,0.724399212625991
"Linear 181","Good Linearity","Good Linearity",0.98203,88.1889825408953,0.241302693359689,32.961480575367,0.964383,0.957259,1.88888109837311
"Linear 182","Good Linearity","Good Linearity",0.987793,91.418870139272,0.302777274768643,-3.28252672016046,0.975734,0.970881,1.39642592924205
"Linear 183","Good Linearity","Good Linearity",0.950266,81.0429694825745,0.202156701585858,-37.3805189264397,0.903005,0.883606,2.32295014530346
"Linear 184","Poor Linearity","Poor Linearity",0.953582,72.1814743494489,0.18824415539414,-53.7741994929397,0.909319,0.891183,2.51081365597609
"Linear 185","Good Linearity","Good Linearity",0.994526,91.8934718670952,0.401852086817068,1.84805662316362,0.989082,0.986899,0.877784431908101
"Linear 186","Good Linearity","Good Linearity",0.994257,92.2822952737138,0.541628183763706,-5.4911866227911,0.988548,0.986257,0.444077995038153
"Linear 187","Good Linearity","Good Linearity",0.97622,88.9984936204387,0.655744221798817,-5.32438566994431,0.953006,0.943607,0.23121282420549
